#id	title	latitude	longitude	othernames	category	subcategory	subsubcategory	Addresscode_1	AddressCode_2	AddressCode_3	Detailed_address	BusinessHours	closingdays	parkingLot	cost	publicTransportationAccess	satisfaction	spendingTime	placeURL
daum.8463314	요트투어샹그릴라	33.24334082	126.4163728		여행	관광,명소	테마파크	대한민국	제주특별자치도	서귀포시	색달동 2950-5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.8			http://place.map.daum.net/8463314
daum.8092604	천제연폭포	33.25148486	126.4172673		여행	관광,명소	폭포	대한민국	제주특별자치도	서귀포시	색달동 3381-1 중문관광단지 내 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	7.0			http://place.map.daum.net/8092604
daum.12721329	천제연난대림	33.25287509	126.4176358		여행	관광,명소	숲	대한민국	제주특별자치도	서귀포시	중문동 2785-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/12721329
daum.8067847	제주마방목지	33.42725344	126.6030774		여행	관광,명소	관광농원	대한민국	제주특별자치도	제주시	용강동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/8067847
daum.12354187	용연구름다리	33.51488321	126.5143922		교통,수송	도로시설	교량,다리	대한민국	제주특별자치도	제주시	용담2동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/12354187
daum.7912384	홍조단괴해수욕장	33.50240607	126.9430478		여행	관광,명소	해수욕장,해변	대한민국	제주특별자치도	제주시	우도면 연평리 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/7912384
daum.8067669	메종글래드제주	33.485279068690566	126.488523388547		여행	숙박	호텔	대한민국	제주특별자치도	제주시	연동 263-15 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	5.3			http://place.map.daum.net/8067669
daum.7912085	비자림	33.48397154	126.8057408		여행	관광,명소	자연휴양림	대한민국	제주특별자치도	제주시	구좌읍 평대리 산3164-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/7912085
daum.8063566	제주민속촌박물관	33.32239234	126.842293		문화,예술	문화시설	박물관	대한민국	제주특별자치도	서귀포시	표선면 표선리 40-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/8063566
daum.25285071	성산일출봉	33.45913497	126.9405375		여행	관광,명소	산봉우리	대한민국	제주특별자치도	서귀포시	성산읍 성산리 78 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.8			http://place.map.daum.net/25285071
daum.8069764	중문색달해변	33.24508862	126.411494		여행	관광,명소	해수욕장,해변	대한민국	제주특별자치도	서귀포시	색달동 2950-3 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.4			http://place.map.daum.net/8069764
daum.10717401	정방폭포	33.24483415	126.5715546		여행	관광,명소	폭포	대한민국	제주특별자치도	서귀포시	서귀동 962 	{""weekDayOpen"":""08:30"",""weekDayClose"":""18:00"",""saturdayOpen"":""08:30"",""saturdayClose"":""18:00"",""sundayOpen"":""08:30"",""sundayClose"":""18:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/10717401
daum.11255609	제주중문관광단지	33.24582086	126.4207385		여행	관광,명소	관광단지	대한민국	제주특별자치도	서귀포시	중문동 2571 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11255609
daum.10801589	제주도립미술관	33.45258465	126.4896447		문화,예술	문화시설	미술관	대한민국	제주특별자치도	제주시	연동 680-7 	{}	{""weeklyClosingDays"":[""Monday""],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[""추석"",""1월1일"",""설날 및 추석연휴""]}	-1	-1	[]	8.0			http://place.map.daum.net/10801589
daum.17360759	별빛누리 공원	33.44518148	126.5494069		여행	공원	도시근린공원	대한민국	제주특별자치도	제주시	오등동 산34 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.3			http://place.map.daum.net/17360759
daum.11792904	올레길 8코스월평대평올레	33.24341946	126.4584764		여행	관광,명소	도보여행	대한민국	제주특별자치도	서귀포시	월평동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	7.0			http://place.map.daum.net/11792904
daum.7923901	삼성혈	33.50442977	126.5287641		여행	관광,명소	문화유적	대한민국	제주특별자치도	제주시	이도1동 1313 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	1.0			http://place.map.daum.net/7923901
daum.26427629	제주박기사 승합차여행	33.50418975	126.465205		교통,수송	택시	콜밴	대한민국	제주특별자치도	제주시	도두1동 2622-9 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/26427629
daum.8004227	여미지식물원	33.25260678	126.4142595		여행	관광,명소	수목원,식물원	대한민국	제주특별자치도	서귀포시	색달동 2484-1 중문단지 내 	{""weekDayOpen"":""09:00"",""weekDayClose"":""18:00"",""saturdayOpen"":""09:00"",""saturdayClose"":""18:00"",""sundayOpen"":""09:00"",""sundayClose"":""18:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	3.3			http://place.map.daum.net/8004227
daum.17809089	베릿네오름	33.24733194	126.4215055		여행	관광,명소	오름	대한민국	제주특별자치도	서귀포시	중문동 3712 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17809089
daum.12501794	성읍민속마을	33.38700667	126.799981		여행	관광,명소	민속촌	대한민국	제주특별자치도	서귀포시	표선면 성읍리 987 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	1.3			http://place.map.daum.net/12501794
daum.7918354	산방굴사	33.23794778	126.3130181		문화,예술	종교	불교	대한민국	제주특별자치도	서귀포시	안덕면 사계리 산16 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/7918354
daum.8385723	새각단	35.47133618	129.36781		여행	관광,명소		대한민국	울산	남구	용연동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/8385723
daum.10793668	대포주상절리	33.23837534	126.4258132		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	중문동 2767 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.0			http://place.map.daum.net/10793668
daum.8070344	한라산 장오름	33.35632486	126.4671038		여행	관광,명소	오름	대한민국	제주특별자치도	서귀포시	중문동 산1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/8070344
daum.10549277	쇠소깍	33.25460108	126.622923		여행	관광,명소	계곡	대한민국	제주특별자치도	서귀포시	하효동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/10549277
daum.7863269	만장굴	33.52811025	126.7698977		여행	관광,명소	동굴	대한민국	제주특별자치도	제주시	구좌읍 월정리 산41-35 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	6.7			http://place.map.daum.net/7863269
daum.17382437	캐릭월드	33.47964355	126.7005695		교육,학문	교육단체	체험학습장	대한민국	제주특별자치도	제주시	조천읍 선흘리 2013-2 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.0			http://place.map.daum.net/17382437
daum.8228030	녹하지악	33.30446216	126.4308909		여행	관광,명소	오름	대한민국	제주특별자치도	서귀포시	중문동 산5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/8228030
daum.11330871	소인국테마파크	33.29075168	126.3225543		여행	관광,명소	테마파크	대한민국	제주특별자치도	서귀포시	안덕면 서광리 725 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	7.1			http://place.map.daum.net/11330871
daum.10445746	산방산	34.86068974	128.5387014		여행	관광,명소	산	대한민국	경남	거제시	둔덕면 산방리 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/10445746
daum.11192276	영실기암	33.35662141	126.5020538		여행	관광,명소	오름	대한민국	제주특별자치도	서귀포시	중문동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11192276
daum.8413659	섭지코지	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.1	1	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.2	2	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.3	3	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.4	4	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.5	5	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.6	6	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.7	7	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.8	8	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.9	9	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.10	10	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.11	11	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.12	12	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.13	13	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.14	14	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.15	15	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.16	16	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.17	17	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.18	18	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.19	19	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
my.20	20	33.42393807	126.9306092		여행	관광,명소	바위	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/8413659
